engine_number,chasis_number,registration_number,nickname,is_encrypted,vehicle_id
,V_16319818_GPS_INSIGHT,V_16319818_GPS_INSIGHT,V_16319818_GPS_INSIGHT,0,65865
,V_16316786_GPS_INSIGHT,V_16316786_GPS_INSIGHT,V_16316786_GPS_INSIGHT,0,65866
,V_16317731_GPS_INSIGHT,V_16317731_GPS_INSIGHT,V_16317731_GPS_INSIGHT,0,65867
,V_16319858_GPS_INSIGHT,V_16319858_GPS_INSIGHT,V_16319858_GPS_INSIGHT,0,65868
,V_16319674_GPS_INSIGHT,V_16319674_GPS_INSIGHT,V_16319674_GPS_INSIGHT,0,65869
,V_16319293_GPS_INSIGHT,V_16319293_GPS_INSIGHT,V_16319293_GPS_INSIGHT,0,65870
,V_16319687_GPS_INSIGHT,V_16319687_GPS_INSIGHT,V_16319687_GPS_INSIGHT,0,65871
,V_16319967_GPS_INSIGHT,V_16319967_GPS_INSIGHT,V_16319967_GPS_INSIGHT,0,65872
,V_16319986_GPS_INSIGHT,V_16319986_GPS_INSIGHT,V_16319986_GPS_INSIGHT,0,65873
,V_16317452_GPS_INSIGHT,V_16317452_GPS_INSIGHT,V_16317452_GPS_INSIGHT,0,65874
,V_16319938_GPS_INSIGHT,V_16319938_GPS_INSIGHT,V_16319938_GPS_INSIGHT,0,65875
,V_16319926_GPS_INSIGHT,V_16319926_GPS_INSIGHT,V_16319926_GPS_INSIGHT,0,65876
,V_16319680_GPS_INSIGHT,V_16319680_GPS_INSIGHT,V_16319680_GPS_INSIGHT,0,65877
,V_16319944_GPS_INSIGHT,V_16319944_GPS_INSIGHT,V_16319944_GPS_INSIGHT,0,65878
,V_16320030_GPS_INSIGHT,V_16320030_GPS_INSIGHT,V_16320030_GPS_INSIGHT,0,65879
,V_16319985_GPS_INSIGHT,V_16319985_GPS_INSIGHT,V_16319985_GPS_INSIGHT,0,65880
,V_16316890_GPS_INSIGHT,V_16316890_GPS_INSIGHT,V_16316890_GPS_INSIGHT,0,65881
,V_16320024_GPS_INSIGHT,V_16320024_GPS_INSIGHT,V_16320024_GPS_INSIGHT,0,65882
,V_16320021_GPS_INSIGHT,V_16320021_GPS_INSIGHT,V_16320021_GPS_INSIGHT,0,65883
,V_16320025_GPS_INSIGHT,V_16320025_GPS_INSIGHT,V_16320025_GPS_INSIGHT,0,65884
,V_16319973_GPS_INSIGHT,V_16319973_GPS_INSIGHT,V_16319973_GPS_INSIGHT,0,65885
,V_16319983_GPS_INSIGHT,V_16319983_GPS_INSIGHT,V_16319983_GPS_INSIGHT,0,65886
,V_16319677_GPS_INSIGHT,V_16319677_GPS_INSIGHT,V_16319677_GPS_INSIGHT,0,65887
,V_16320268_GPS_INSIGHT,V_16320268_GPS_INSIGHT,V_16320268_GPS_INSIGHT,0,65888
,V_16320112_GPS_INSIGHT,V_16320112_GPS_INSIGHT,V_16320112_GPS_INSIGHT,0,65889
,V_16320116_GPS_INSIGHT,V_16320116_GPS_INSIGHT,V_16320116_GPS_INSIGHT,0,65890
,V_16320356_GPS_INSIGHT,V_16320356_GPS_INSIGHT,V_16320356_GPS_INSIGHT,0,65891
,V_16320422_GPS_INSIGHT,V_16320422_GPS_INSIGHT,V_16320422_GPS_INSIGHT,0,65892
,V_16320598_GPS_INSIGHT,V_16320598_GPS_INSIGHT,V_16320598_GPS_INSIGHT,0,65893
,V_16320575_GPS_INSIGHT,V_16320575_GPS_INSIGHT,V_16320575_GPS_INSIGHT,0,65894
,V_16320473_GPS_INSIGHT,V_16320473_GPS_INSIGHT,V_16320473_GPS_INSIGHT,0,65895
,V_16320266_GPS_INSIGHT,V_16320266_GPS_INSIGHT,V_16320266_GPS_INSIGHT,0,65896
,V_16320232_GPS_INSIGHT,V_16320232_GPS_INSIGHT,V_16320232_GPS_INSIGHT,0,65897
,V_16320337_GPS_INSIGHT,V_16320337_GPS_INSIGHT,V_16320337_GPS_INSIGHT,0,65898
,V_16320300_GPS_INSIGHT,V_16320300_GPS_INSIGHT,V_16320300_GPS_INSIGHT,0,65899
,V_16320237_GPS_INSIGHT,V_16320237_GPS_INSIGHT,V_16320237_GPS_INSIGHT,0,65900
,V_16320532_GPS_INSIGHT,V_16320532_GPS_INSIGHT,V_16320532_GPS_INSIGHT,0,65901
,V_16320750_GPS_INSIGHT,V_16320750_GPS_INSIGHT,V_16320750_GPS_INSIGHT,0,65902
,V_16320887_GPS_INSIGHT,V_16320887_GPS_INSIGHT,V_16320887_GPS_INSIGHT,0,65903
,V_16320843_GPS_INSIGHT,V_16320843_GPS_INSIGHT,V_16320843_GPS_INSIGHT,0,65904
,V_16320470_GPS_INSIGHT,V_16320470_GPS_INSIGHT,V_16320470_GPS_INSIGHT,0,65905
,V_16321145_GPS_INSIGHT,V_16321145_GPS_INSIGHT,V_16321145_GPS_INSIGHT,0,65906
,V_16320278_GPS_INSIGHT,V_16320278_GPS_INSIGHT,V_16320278_GPS_INSIGHT,0,65907
,V_16320100_GPS_INSIGHT,V_16320100_GPS_INSIGHT,V_16320100_GPS_INSIGHT,0,65908
,V_16320220_GPS_INSIGHT,V_16320220_GPS_INSIGHT,V_16320220_GPS_INSIGHT,0,65909
,V_16320551_GPS_INSIGHT,V_16320551_GPS_INSIGHT,V_16320551_GPS_INSIGHT,0,65910
,V_16320203_GPS_INSIGHT,V_16320203_GPS_INSIGHT,V_16320203_GPS_INSIGHT,0,65911
,V_16320163_GPS_INSIGHT,V_16320163_GPS_INSIGHT,V_16320163_GPS_INSIGHT,0,65912
,V_16320274_GPS_INSIGHT,V_16320274_GPS_INSIGHT,V_16320274_GPS_INSIGHT,0,65913
,V_16320092_GPS_INSIGHT,V_16320092_GPS_INSIGHT,V_16320092_GPS_INSIGHT,0,65914
,V_16320543_GPS_INSIGHT,V_16320543_GPS_INSIGHT,V_16320543_GPS_INSIGHT,0,65915
,V_16320568_GPS_INSIGHT,V_16320568_GPS_INSIGHT,V_16320568_GPS_INSIGHT,0,65916
,V_16320744_GPS_INSIGHT,V_16320744_GPS_INSIGHT,V_16320744_GPS_INSIGHT,0,65917
,V_16320722_GPS_INSIGHT,V_16320722_GPS_INSIGHT,V_16320722_GPS_INSIGHT,0,65918
,V_16320868_GPS_INSIGHT,V_16320868_GPS_INSIGHT,V_16320868_GPS_INSIGHT,0,65919
,V_16320086_GPS_INSIGHT,V_16320086_GPS_INSIGHT,V_16320086_GPS_INSIGHT,0,65920
,V_16320137_GPS_INSIGHT,V_16320137_GPS_INSIGHT,V_16320137_GPS_INSIGHT,0,65921
,V_16320140_GPS_INSIGHT,V_16320140_GPS_INSIGHT,V_16320140_GPS_INSIGHT,0,65922
,V_16320786_GPS_INSIGHT,V_16320786_GPS_INSIGHT,V_16320786_GPS_INSIGHT,0,65923
,V_16320292_GPS_INSIGHT,V_16320292_GPS_INSIGHT,V_16320292_GPS_INSIGHT,0,65924
,V_16320118_GPS_INSIGHT,V_16320118_GPS_INSIGHT,V_16320118_GPS_INSIGHT,0,65925
,V_16320878_GPS_INSIGHT,V_16320878_GPS_INSIGHT,V_16320878_GPS_INSIGHT,0,65926
,V_16320754_GPS_INSIGHT,V_16320754_GPS_INSIGHT,V_16320754_GPS_INSIGHT,0,65927
,V_16320090_GPS_INSIGHT,V_16320090_GPS_INSIGHT,V_16320090_GPS_INSIGHT,0,65928
,V_16320602_GPS_INSIGHT,V_16320602_GPS_INSIGHT,V_16320602_GPS_INSIGHT,0,65929
,V_16320336_GPS_INSIGHT,V_16320336_GPS_INSIGHT,V_16320336_GPS_INSIGHT,0,65930
,V_16320418_GPS_INSIGHT,V_16320418_GPS_INSIGHT,V_16320418_GPS_INSIGHT,0,65931
,V_16320275_GPS_INSIGHT,V_16320275_GPS_INSIGHT,V_16320275_GPS_INSIGHT,0,65932
,V_16320082_GPS_INSIGHT,V_16320082_GPS_INSIGHT,V_16320082_GPS_INSIGHT,0,65933
,V_16320420_GPS_INSIGHT,V_16320420_GPS_INSIGHT,V_16320420_GPS_INSIGHT,0,65934
,V_16320911_GPS_INSIGHT,V_16320911_GPS_INSIGHT,V_16320911_GPS_INSIGHT,0,65935
,V_16320378_GPS_INSIGHT,V_16320378_GPS_INSIGHT,V_16320378_GPS_INSIGHT,0,65936
,V_16321013_GPS_INSIGHT,V_16321013_GPS_INSIGHT,V_16321013_GPS_INSIGHT,0,65937
,V_16320375_GPS_INSIGHT,V_16320375_GPS_INSIGHT,V_16320375_GPS_INSIGHT,0,65938
,V_16320173_GPS_INSIGHT,V_16320173_GPS_INSIGHT,V_16320173_GPS_INSIGHT,0,65939
,V_16320561_GPS_INSIGHT,V_16320561_GPS_INSIGHT,V_16320561_GPS_INSIGHT,0,65940
,V_16320134_GPS_INSIGHT,V_16320134_GPS_INSIGHT,V_16320134_GPS_INSIGHT,0,65941
,V_16320523_GPS_INSIGHT,V_16320523_GPS_INSIGHT,V_16320523_GPS_INSIGHT,0,65942
,V_16320535_GPS_INSIGHT,V_16320535_GPS_INSIGHT,V_16320535_GPS_INSIGHT,0,65943
,V_16320571_GPS_INSIGHT,V_16320571_GPS_INSIGHT,V_16320571_GPS_INSIGHT,0,65944
,V_16320850_GPS_INSIGHT,V_16320850_GPS_INSIGHT,V_16320850_GPS_INSIGHT,0,65945
,V_16320476_GPS_INSIGHT,V_16320476_GPS_INSIGHT,V_16320476_GPS_INSIGHT,0,65946
,V_16320213_GPS_INSIGHT,V_16320213_GPS_INSIGHT,V_16320213_GPS_INSIGHT,0,65947
,V_16320306_GPS_INSIGHT,V_16320306_GPS_INSIGHT,V_16320306_GPS_INSIGHT,0,65948
,V_16320685_GPS_INSIGHT,V_16320685_GPS_INSIGHT,V_16320685_GPS_INSIGHT,0,65949
,V_16320474_GPS_INSIGHT,V_16320474_GPS_INSIGHT,V_16320474_GPS_INSIGHT,0,65950
,V_16320098_GPS_INSIGHT,V_16320098_GPS_INSIGHT,V_16320098_GPS_INSIGHT,0,65951
,V_16320095_GPS_INSIGHT,V_16320095_GPS_INSIGHT,V_16320095_GPS_INSIGHT,0,65952
,V_16320088_GPS_INSIGHT,V_16320088_GPS_INSIGHT,V_16320088_GPS_INSIGHT,0,65953
,V_16320167_GPS_INSIGHT,V_16320167_GPS_INSIGHT,V_16320167_GPS_INSIGHT,0,65954
,V_16320161_GPS_INSIGHT,V_16320161_GPS_INSIGHT,V_16320161_GPS_INSIGHT,0,65955
,V_16320180_GPS_INSIGHT,V_16320180_GPS_INSIGHT,V_16320180_GPS_INSIGHT,0,65956
,V_16320294_GPS_INSIGHT,V_16320294_GPS_INSIGHT,V_16320294_GPS_INSIGHT,0,65957
,V_16320946_GPS_INSIGHT,V_16320946_GPS_INSIGHT,V_16320946_GPS_INSIGHT,0,65958
,V_16320757_GPS_INSIGHT,V_16320757_GPS_INSIGHT,V_16320757_GPS_INSIGHT,0,65959
,V_16320263_GPS_INSIGHT,V_16320263_GPS_INSIGHT,V_16320263_GPS_INSIGHT,0,65960
,V_16320397_GPS_INSIGHT,V_16320397_GPS_INSIGHT,V_16320397_GPS_INSIGHT,0,65961
,V_16320688_GPS_INSIGHT,V_16320688_GPS_INSIGHT,V_16320688_GPS_INSIGHT,0,65962
,V_16320752_GPS_INSIGHT,V_16320752_GPS_INSIGHT,V_16320752_GPS_INSIGHT,0,65963
,V_16320235_GPS_INSIGHT,V_16320235_GPS_INSIGHT,V_16320235_GPS_INSIGHT,0,65964
,V_16320380_GPS_INSIGHT,V_16320380_GPS_INSIGHT,V_16320380_GPS_INSIGHT,0,65965
,V_16320234_GPS_INSIGHT,V_16320234_GPS_INSIGHT,V_16320234_GPS_INSIGHT,0,65966
,V_16320748_GPS_INSIGHT,V_16320748_GPS_INSIGHT,V_16320748_GPS_INSIGHT,0,65967
,V_16320767_GPS_INSIGHT,V_16320767_GPS_INSIGHT,V_16320767_GPS_INSIGHT,0,65968
,V_16320973_GPS_INSIGHT,V_16320973_GPS_INSIGHT,V_16320973_GPS_INSIGHT,0,65969
,V_16320437_GPS_INSIGHT,V_16320437_GPS_INSIGHT,V_16320437_GPS_INSIGHT,0,65970
,V_16320460_GPS_INSIGHT,V_16320460_GPS_INSIGHT,V_16320460_GPS_INSIGHT,0,65971
,V_16320353_GPS_INSIGHT,V_16320353_GPS_INSIGHT,V_16320353_GPS_INSIGHT,0,65972
,V_16320723_GPS_INSIGHT,V_16320723_GPS_INSIGHT,V_16320723_GPS_INSIGHT,0,65973
,V_16320564_GPS_INSIGHT,V_16320564_GPS_INSIGHT,V_16320564_GPS_INSIGHT,0,65974
,V_16320205_GPS_INSIGHT,V_16320205_GPS_INSIGHT,V_16320205_GPS_INSIGHT,0,65975
,V_16320125_GPS_INSIGHT,V_16320125_GPS_INSIGHT,V_16320125_GPS_INSIGHT,0,65976
,V_16320583_GPS_INSIGHT,V_16320583_GPS_INSIGHT,V_16320583_GPS_INSIGHT,0,65977
,V_16320326_GPS_INSIGHT,V_16320326_GPS_INSIGHT,V_16320326_GPS_INSIGHT,0,65978
,V_16320484_GPS_INSIGHT,V_16320484_GPS_INSIGHT,V_16320484_GPS_INSIGHT,0,65979
,V_16320210_GPS_INSIGHT,V_16320210_GPS_INSIGHT,V_16320210_GPS_INSIGHT,0,65980
,V_16320793_GPS_INSIGHT,V_16320793_GPS_INSIGHT,V_16320793_GPS_INSIGHT,0,65981
,V_16320301_GPS_INSIGHT,V_16320301_GPS_INSIGHT,V_16320301_GPS_INSIGHT,0,65982
,V_16320260_GPS_INSIGHT,V_16320260_GPS_INSIGHT,V_16320260_GPS_INSIGHT,0,65983
,V_16320856_GPS_INSIGHT,V_16320856_GPS_INSIGHT,V_16320856_GPS_INSIGHT,0,65984
,V_16318216_GPS_INSIGHT,V_16318216_GPS_INSIGHT,V_16318216_GPS_INSIGHT,0,66203
,V_16318195_GPS_INSIGHT,V_16318195_GPS_INSIGHT,V_16318195_GPS_INSIGHT,0,66204
,V_16316740_GPS_INSIGHT,V_16316740_GPS_INSIGHT,V_16316740_GPS_INSIGHT,0,66205
,V_16316945_GPS_INSIGHT,V_16316945_GPS_INSIGHT,V_16316945_GPS_INSIGHT,0,66206
,V_16318333_GPS_INSIGHT,V_16318333_GPS_INSIGHT,V_16318333_GPS_INSIGHT,0,66207
,V_16318361_GPS_INSIGHT,V_16318361_GPS_INSIGHT,V_16318361_GPS_INSIGHT,0,66208
,V_16317962_GPS_INSIGHT,V_16317962_GPS_INSIGHT,V_16317962_GPS_INSIGHT,0,66246
,V_16316568_GPS_INSIGHT,V_16316568_GPS_INSIGHT,V_16316568_GPS_INSIGHT,0,66247
,V_16319943_GPS_INSIGHT,V_16319943_GPS_INSIGHT,V_16319943_GPS_INSIGHT,0,66248
,V_16319891_GPS_INSIGHT,V_16319891_GPS_INSIGHT,V_16319891_GPS_INSIGHT,0,66249
,V_16317572_GPS_INSIGHT,V_16317572_GPS_INSIGHT,V_16317572_GPS_INSIGHT,0,66250
,V_16319750_GPS_INSIGHT,V_16319750_GPS_INSIGHT,V_16319750_GPS_INSIGHT,0,66251
,V_16319831_GPS_INSIGHT,V_16319831_GPS_INSIGHT,V_16319831_GPS_INSIGHT,0,66252
,V_16319584_GPS_INSIGHT,V_16319584_GPS_INSIGHT,V_16319584_GPS_INSIGHT,0,66253
,V_16319723_GPS_INSIGHT,V_16319723_GPS_INSIGHT,V_16319723_GPS_INSIGHT,0,66254
,V_16319655_GPS_INSIGHT,V_16319655_GPS_INSIGHT,V_16319655_GPS_INSIGHT,0,66255
,V_16317867_GPS_INSIGHT,V_16317867_GPS_INSIGHT,V_16317867_GPS_INSIGHT,0,66256
,V_16319767_GPS_INSIGHT,V_16319767_GPS_INSIGHT,V_16319767_GPS_INSIGHT,0,66257
,V_16317526_GPS_INSIGHT,V_16317526_GPS_INSIGHT,V_16317526_GPS_INSIGHT,0,66258
,V_16319945_GPS_INSIGHT,V_16319945_GPS_INSIGHT,V_16319945_GPS_INSIGHT,0,66259
,V_16319884_GPS_INSIGHT,V_16319884_GPS_INSIGHT,V_16319884_GPS_INSIGHT,0,66260
,V_16319686_GPS_INSIGHT,V_16319686_GPS_INSIGHT,V_16319686_GPS_INSIGHT,0,66261
,V_16319990_GPS_INSIGHT,V_16319990_GPS_INSIGHT,V_16319990_GPS_INSIGHT,0,66262
,V_16319962_GPS_INSIGHT,V_16319962_GPS_INSIGHT,V_16319962_GPS_INSIGHT,0,66263
,V_16319864_GPS_INSIGHT,V_16319864_GPS_INSIGHT,V_16319864_GPS_INSIGHT,0,66264
,V_16319991_GPS_INSIGHT,V_16319991_GPS_INSIGHT,V_16319991_GPS_INSIGHT,0,66265
,V_16319941_GPS_INSIGHT,V_16319941_GPS_INSIGHT,V_16319941_GPS_INSIGHT,0,66266
,V_16316671_GPS_INSIGHT,V_16316671_GPS_INSIGHT,V_16316671_GPS_INSIGHT,0,66267
,V_16319901_GPS_INSIGHT,V_16319901_GPS_INSIGHT,V_16319901_GPS_INSIGHT,0,66268
,V_16320727_782581211540314,V_16320727_782581211540314,V_16320727_782581211540314,0,68998
,V_16320937_GPS_INSIGHT,V_16320937_GPS_INSIGHT,V_16320937_GPS_INSIGHT,0,66922
,V_16321010_782581211540314,V_16321010_782581211540314,V_16321010_782581211540314,0,68999
,V_16317860_GPS_INSIGHT,V_16317860_GPS_INSIGHT,V_16317860_GPS_INSIGHT,0,66920
,V_16317484_GPS_INSIGHT,V_16317484_GPS_INSIGHT,V_16317484_GPS_INSIGHT,0,66921
,V_16320901_782581211540314,V_16320901_782581211540314,V_16320901_782581211540314,0,69001
,V_16321048_782581211540314,V_16321048_782581211540314,V_16321048_782581211540314,0,69002
,V_16320126_782581211540314,V_16320126_782581211540314,V_16320126_782581211540314,0,69003
,V_16320160_782581211540314,V_16320160_782581211540314,V_16320160_782581211540314,0,69004
,V_16320316_782581211540314,V_16320316_782581211540314,V_16320316_782581211540314,0,69005
,V_16320554_782581211540314,V_16320554_782581211540314,V_16320554_782581211540314,0,69006
,V_16320164_782581211540314,V_16320164_782581211540314,V_16320164_782581211540314,0,69007
,V_16320153_782581211540314,V_16320153_782581211540314,V_16320153_782581211540314,0,69008
,V_16320212_782581211540314,V_16320212_782581211540314,V_16320212_782581211540314,0,69009
,V_16320128_782581211540314,V_16320128_782581211540314,V_16320128_782581211540314,0,69010
,V_16320363_782581211540314,V_16320363_782581211540314,V_16320363_782581211540314,0,69011
,V_16320323_782581211540314,V_16320323_782581211540314,V_16320323_782581211540314,0,69012
,V_16320802_782581211540314,V_16320802_782581211540314,V_16320802_782581211540314,0,69014
,V_16316771_651821881539295,V_16316771_651821881539295,V_16316771_651821881539295,0,68102
,V_16320715_782581211540314,V_16320715_782581211540314,V_16320715_782581211540314,0,69015
,V_16320710_782581211540314,V_16320710_782581211540314,V_16320710_782581211540314,0,69016
,V_16320108_782581211540314,V_16320108_782581211540314,V_16320108_782581211540314,0,69017
,V_16320546_782581211540314,V_16320546_782581211540314,V_16320546_782581211540314,0,69018
,V_16320785_782581211540314,V_16320785_782581211540314,V_16320785_782581211540314,0,69019
,V_16320830_782581211540314,V_16320830_782581211540314,V_16320830_782581211540314,0,69020
,V_16320120_TELETRAC,V_16320120_TELETRAC,V_16320120_TELETRAC,0,68664
,V_16320390_TELETRAC,V_16320390_TELETRAC,V_16320390_TELETRAC,0,68665
,V_16320107_TELETRAC,V_16320107_TELETRAC,V_16320107_TELETRAC,0,68666
,V_16321663_TELETRAC,V_16321663_TELETRAC,V_16321663_TELETRAC,0,68667
,V_16320111_TELETRAC,V_16320111_TELETRAC,V_16320111_TELETRAC,0,68668
,V_16320387_TELETRAC,V_16320387_TELETRAC,V_16320387_TELETRAC,0,68669
,V_16321027_TELETRAC,V_16321027_TELETRAC,V_16321027_TELETRAC,0,68670
,V_16320384_TELETRAC,V_16320384_TELETRAC,V_16320384_TELETRAC,0,68671
,V_16320444_TELETRAC,V_16320444_TELETRAC,V_16320444_TELETRAC,0,68672
,V_16320104_TELETRAC,V_16320104_TELETRAC,V_16320104_TELETRAC,0,68673
,V_16320412_TELETRAC,V_16320412_TELETRAC,V_16320412_TELETRAC,0,68674
,V_16320427_TELETRAC,V_16320427_TELETRAC,V_16320427_TELETRAC,0,68675
,V_16321435_TELETRAC,V_16321435_TELETRAC,V_16321435_TELETRAC,0,68676
,V_16320601_TELETRAC,V_16320601_TELETRAC,V_16320601_TELETRAC,0,68677
,V_16320257_TELETRAC,V_16320257_TELETRAC,V_16320257_TELETRAC,0,68678
,V_16320445_TELETRAC,V_16320445_TELETRAC,V_16320445_TELETRAC,0,68679
,V_16320434_TELETRAC,V_16320434_TELETRAC,V_16320434_TELETRAC,0,68680
,V_16321402_TELETRAC,V_16321402_TELETRAC,V_16321402_TELETRAC,0,68681
,V_16320177_TELETRAC,V_16320177_TELETRAC,V_16320177_TELETRAC,0,68682
,V_16320424_TELETRAC,V_16320424_TELETRAC,V_16320424_TELETRAC,0,68683
,V_16320261_TELETRAC,V_16320261_TELETRAC,V_16320261_TELETRAC,0,68684
,V_16320223_TELETRAC,V_16320223_TELETRAC,V_16320223_TELETRAC,0,68685
,V_16320450_TELETRAC,V_16320450_TELETRAC,V_16320450_TELETRAC,0,68686
,V_16320115_TELETRAC,V_16320115_TELETRAC,V_16320115_TELETRAC,0,68687
,V_16321001_TELETRAC,V_16321001_TELETRAC,V_16321001_TELETRAC,0,68688
,V_16321685_TELETRAC,V_16321685_TELETRAC,V_16321685_TELETRAC,0,68689
,V_16320133_TELETRAC,V_16320133_TELETRAC,V_16320133_TELETRAC,0,68690
,V_16321381_TELETRAC,V_16321381_TELETRAC,V_16321381_TELETRAC,0,68691
,V_16320226_TELETRAC,V_16320226_TELETRAC,V_16320226_TELETRAC,0,68692
,V_16320186_TELETRAC,V_16320186_TELETRAC,V_16320186_TELETRAC,0,68693
,V_16320687_TELETRAC,V_16320687_TELETRAC,V_16320687_TELETRAC,0,68694
,V_16320287_TELETRAC,V_16320287_TELETRAC,V_16320287_TELETRAC,0,68695
,V_16320142_TELETRAC,V_16320142_TELETRAC,V_16320142_TELETRAC,0,68696
,V_16320070_TELETRAC,V_16320070_TELETRAC,V_16320070_TELETRAC,0,68697
,V_16321410_TELETRAC,V_16321410_TELETRAC,V_16321410_TELETRAC,0,68698
,V_16321044_TELETRAC,V_16321044_TELETRAC,V_16321044_TELETRAC,0,68699
,V_16320132_TELETRAC,V_16320132_TELETRAC,V_16320132_TELETRAC,0,68700
,V_16320636_TELETRAC,V_16320636_TELETRAC,V_16320636_TELETRAC,0,68701
,V_16320251_TELETRAC,V_16320251_TELETRAC,V_16320251_TELETRAC,0,68702
,V_16320361_TELETRAC,V_16320361_TELETRAC,V_16320361_TELETRAC,0,68703
,V_16320314_TELETRAC,V_16320314_TELETRAC,V_16320314_TELETRAC,0,68704
,V_16321074_TELETRAC,V_16321074_TELETRAC,V_16321074_TELETRAC,0,68705
,V_16320138_TELETRAC,V_16320138_TELETRAC,V_16320138_TELETRAC,0,68706
,V_16320298_TELETRAC,V_16320298_TELETRAC,V_16320298_TELETRAC,0,68707
,V_16321128_TELETRAC,V_16321128_TELETRAC,V_16321128_TELETRAC,0,68708
,V_16320556_TELETRAC,V_16320556_TELETRAC,V_16320556_TELETRAC,0,68709
,V_16320286_TELETRAC,V_16320286_TELETRAC,V_16320286_TELETRAC,0,68710
,V_16320145_TELETRAC,V_16320145_TELETRAC,V_16320145_TELETRAC,0,68711
,V_16321084_TELETRAC,V_16321084_TELETRAC,V_16321084_TELETRAC,0,68712
,V_16321075_TELETRAC,V_16321075_TELETRAC,V_16321075_TELETRAC,0,68713
,V_16320904_TELETRAC,V_16320904_TELETRAC,V_16320904_TELETRAC,0,68714
,V_16321126_TELETRAC,V_16321126_TELETRAC,V_16321126_TELETRAC,0,68715
,V_16320214_TELETRAC,V_16320214_TELETRAC,V_16320214_TELETRAC,0,68716
,V_16320997_TELETRAC,V_16320997_TELETRAC,V_16320997_TELETRAC,0,68717
,V_16321546_TELETRAC,V_16321546_TELETRAC,V_16321546_TELETRAC,0,68718
,V_16320447_TELETRAC,V_16320447_TELETRAC,V_16320447_TELETRAC,0,68719
,V_16320170_TELETRAC,V_16320170_TELETRAC,V_16320170_TELETRAC,0,68720
,V_16321512_TELETRAC,V_16321512_TELETRAC,V_16321512_TELETRAC,0,68721
,V_16320383_TELETRAC,V_16320383_TELETRAC,V_16320383_TELETRAC,0,68722
,V_16320566_TELETRAC,V_16320566_TELETRAC,V_16320566_TELETRAC,0,68723
,V_16320247_TELETRAC,V_16320247_TELETRAC,V_16320247_TELETRAC,0,68724
,V_16320708_TELETRAC,V_16320708_TELETRAC,V_16320708_TELETRAC,0,68725
,V_16321085_TELETRAC,V_16321085_TELETRAC,V_16321085_TELETRAC,0,68726
,V_16320174_TELETRAC,V_16320174_TELETRAC,V_16320174_TELETRAC,0,68727
,V_16320584_TELETRAC,V_16320584_TELETRAC,V_16320584_TELETRAC,0,68728
,V_16320396_TELETRAC,V_16320396_TELETRAC,V_16320396_TELETRAC,0,68729
,V_16320113_TELETRAC,V_16320113_TELETRAC,V_16320113_TELETRAC,0,68730
,V_16320154_TELETRAC,V_16320154_TELETRAC,V_16320154_TELETRAC,0,68731
